Antigüedad,Calificacion,Empresa,Pais,CodigoCliente,PuntajeOriginal,Puesto,Tema,Dispositivo
8,alta,Grande,Argentina,10035273,6,Administracion,caracteristicas,Movil
19,alta,Grande,Argentina,10035274,7,Administracion,velocidad,Tableta
5,baja,Grande,Argentina,10035287,1,Administracion,navegacion,PC
29,baja,Grande,Argentina,10035288,1,Administracion,caracteristicas,Tableta
2,baja,Grande,Argentina,10035295,5,Administracion,precio,PC
2,baja,Grande,Argentina,10035299,5,Administracion,velocidad,Tableta
2,alta,Grande,Argentina,10035310,9,Administracion,diseño,Movil
23,alta,Grande,Argentina,10035335,10,Administracion,velocidad,Tableta
29,alta,Grande,Argentina,10035344,8,Administracion,velocidad,PC
18,alta,Grande,Argentina,10035348,6,Administracion,velocidad,Tableta
10,baja,Grande,Argentina,10035354,1,Sistemas,caracteristicas,Movil
16,baja,Grande,Argentina,10035385,2,Administracion,velocidad,Tableta
17,alta,Grande,Argentina,10035387,8,Administracion,velocidad,PC
8,alta,Grande,Argentina,10035404,6,Administracion,velocidad,Tableta
12,alta,Grande,Argentina,10035408,10,Administracion,velocidad,Movil
0,baja,Grande,Argentina,10035409,5,Administracion,diseño,Tableta
24,alta,Grande,Argentina,10035441,8,Administracion,velocidad,PC
21,baja,Grande,Argentina,10035443,3,Administracion,velocidad,Tableta
4,baja,Grande,Argentina,10035447,5,Sistemas,velocidad,Movil
7,baja,Grande,Argentina,10035471,5,Administracion,velocidad,Tableta
20,baja,Grande,Argentina,10035501,3,Administracion,velocidad,PC
10,alta,Grande,Argentina,10035502,9,Administracion,uso,Tableta
14,alta,Grande,Argentina,10035512,7,Administracion,caracteristicas,PC
17,alta,Grande,Argentina,10035513,6,Administracion,soporte,Tableta
18,baja,Grande,Argentina,10035516,5,Administracion,diseño,Movil
4,alta,Grande,Argentina,10035548,7,Administracion,velocidad,Tableta
18,alta,Grande,Argentina,10035567,9,Administracion,velocidad,PC
27,baja,Grande,Argentina,10035577,4,Administracion,velocidad,Tableta
23,baja,Grande,Argentina,10035586,5,Administracion,velocidad,Movil
15,baja,Grande,Argentina,10035592,3,Administracion,velocidad,Tableta
11,alta,Grande,Argentina,10035611,6,Administracion,soporte,PC
12,baja,Grande,Argentina,10035633,2,Administracion,navegacion,Tableta
3,alta,Grande,Argentina,10035649,9,Administracion,caracteristicas,Movil
20,baja,Grande,Argentina,10035657,2,Administracion,soporte,Tableta
27,baja,Grande,Argentina,10035665,5,Administracion,velocidad,PC
3,baja,Grande,Argentina,10035709,4,Administracion,diseño,Tableta
25,alta,Grande,Argentina,10035734,6,Administracion,diseño,Movil
17,alta,Grande,Argentina,10035755,8,Administracion,diseño,Tableta
15,alta,Grande,Argentina,10035762,9,Administracion,velocidad,PC
28,baja,Grande,Argentina,10035810,2,Administracion,soporte,Tableta
16,baja,Grande,Argentina,10035841,2,Sistemas,velocidad,PC
21,alta,Grande,Argentina,10035844,6,Administracion,velocidad,Tableta
25,alta,Grande,Argentina,10035847,7,Administracion,diseño,Movil
26,alta,Grande,Argentina,10035856,6,Administracion,velocidad,Tableta
18,alta,Grande,Argentina,10035864,7,Administracion,velocidad,PC
25,alta,Grande,Argentina,10035886,6,Administracion,velocidad,Tableta
20,baja,Grande,Argentina,10035912,1,Administracion,caracteristicas,Movil
23,alta,Grande,Argentina,10035916,7,Administracion,caracteristicas,Tableta
6,alta,Grande,Argentina,10035924,10,Administracion,velocidad,PC
4,baja,Grande,Argentina,10035934,3,Administracion,velocidad,Tableta
4,baja,Grande,Argentina,10035943,5,Administracion,velocidad,Movil
12,baja,Grande,Argentina,10035950,1,Administracion,velocidad,Tableta
3,baja,Grande,Argentina,10035974,5,Administracion,velocidad,PC
4,baja,Grande,Argentina,10035984,3,Administracion,velocidad,Tableta
27,alta,Grande,Argentina,10035996,10,Administracion,caracteristicas,Movil
17,baja,Grande,Argentina,10036002,4,Administracion,velocidad,Tableta
4,alta,Grande,Argentina,10036006,10,Sistemas,velocidad,PC
1,alta,Grande,Argentina,10036012,8,Administracion,confiabilidad,Tableta
19,alta,Grande,Argentina,10036053,10,Administracion,caracteristicas,PC
13,alta,Grande,Argentina,10036065,10,Administracion,uso,Tableta
23,alta,Grande,Argentina,10036074,8,Administracion,caracteristicas,Movil
13,baja,Grande,Argentina,10036076,3,Administracion,velocidad,Tableta
11,baja,Grande,Argentina,10036078,3,Administracion,velocidad,PC
14,alta,Grande,Argentina,10036081,6,Administracion,velocidad,Tableta
8,baja,Grande,Argentina,10036087,1,Administracion,velocidad,Movil
11,baja,Grande,Argentina,10036134,1,Administracion,velocidad,Tableta
44,baja,Grande,Argentina,10036158,2,Administracion,uso,PC
0,alta,Grande,Argentina,10036160,6,Administracion,precio,Tableta
25,baja,Grande,Argentina,10036181,2,Sistemas,velocidad,Movil
9,alta,Grande,Argentina,10036182,6,Administracion,diseño,Tableta
12,baja,Grande,Argentina,10036210,2,Administracion,diseño,PC
7,alta,Grande,Argentina,10036222,7,Sistemas,caracteristicas,Tableta
19,baja,Grande,Argentina,10036267,1,Administracion,otros,Movil
24,baja,Grande,Argentina,10036275,2,Administracion,velocidad,Tableta
11,baja,Grande,Argentina,10036300,4,Sistemas,diseño,PC
19,alta,Grande,Argentina,10036306,6,Administracion,caracteristicas,Tableta
6,alta,Grande,Argentina,10036314,6,Administracion,velocidad,PC
10,alta,Grande,Argentina,10036343,8,Administracion,velocidad,Tableta
13,alta,Grande,Argentina,10036361,7,Administracion,velocidad,Movil
5,baja,Grande,Argentina,10036391,4,Administracion,soporte,Tableta
15,baja,Grande,Argentina,10036452,5,Administracion,velocidad,PC
13,alta,Grande,Argentina,10036498,10,Administracion,caracteristicas,Tableta
18,alta,Grande,Argentina,10036503,6,Administracion,velocidad,Movil
12,alta,Grande,Argentina,10036513,8,Administracion,velocidad,Tableta
31,alta,Grande,Argentina,10036515,8,Administracion,velocidad,PC
3,alta,Grande,Argentina,10036520,7,Administracion,velocidad,Tableta
2,baja,Grande,Argentina,10036524,2,Administracion,velocidad,Movil
6,baja,Grande,Argentina,10036526,2,Administracion,velocidad,Tableta
18,baja,Grande,Argentina,10036584,1,Administracion,caracteristicas,PC
17,baja,Grande,Argentina,10036616,1,Administracion,velocidad,Tableta
6,baja,Grande,Argentina,10036646,5,Administracion,servicios,Movil
10,alta,Grande,Argentina,10036662,6,Administracion,velocidad,Tableta
5,alta,Grande,Argentina,10036666,7,Administracion,velocidad,PC
9,alta,Grande,Argentina,10036667,6,Administracion,caracteristicas,Tableta
23,alta,Grande,Argentina,10036673,8,Administracion,navegacion,PC
22,baja,Grande,Argentina,10036675,5,Administracion,velocidad,Tableta
29,baja,Grande,Argentina,10036677,4,Administracion,confiabilidad,Movil
23,baja,Grande,Argentina,10036686,1,Administracion,velocidad,Tableta
18,baja,Grande,Argentina,10036687,3,Administracion,velocidad,PC
20,alta,Grande,Argentina,10036689,7,Administracion,velocidad,Tableta
18,alta,Grande,Argentina,10036690,6,Administracion,velocidad,Movil
,baja,Grande,Argentina,10036699,3,Administracion,caracteristicas,Tableta
12,baja,Grande,Argentina,10036700,2,Sistemas,confiabilidad,PC
6,baja,Grande,Argentina,10036713,5,Administracion,caracteristicas,Tableta
21,baja,Grande,Argentina,10036715,5,Administracion,caracteristicas,Movil
5,baja,Grande,Argentina,10036719,2,Administracion,caracteristicas,Tableta
29,alta,Grande,Argentina,10036726,9,Administracion,servicios,PC
24,baja,Grande,Argentina,10036728,4,Administracion,otros,Tableta
5,alta,Grande,Argentina,10036731,10,Administracion,servicios,Movil
11,alta,Grande,Argentina,10036732,10,Administracion,confiabilidad,Tableta
5,alta,Grande,Argentina,10036735,9,Administracion,seguridad,PC
12,alta,Grande,Argentina,10036743,8,Administracion,velocidad,Tableta
11,alta,Grande,Argentina,10036748,6,Administracion,uso,PC
20,alta,Grande,Argentina,10036751,6,Administracion,velocidad,Tableta
6,alta,Grande,Argentina,10036752,9,Administracion,velocidad,Movil
29,baja,Grande,Argentina,10036756,5,Administracion,soporte,Tableta
6,alta,Grande,Argentina,10036759,7,Administracion,velocidad,PC
20,alta,Grande,Argentina,10036762,10,Administracion,velocidad,Tableta
6,alta,Grande,Argentina,10036763,7,Sistemas,navegacion,Movil
59,baja,Grande,Argentina,10036767,4,Administracion,velocidad,Tableta
17,alta,Grande,Argentina,10036769,7,Administracion,velocidad,PC
24,baja,Grande,Argentina,10036775,4,Administracion,velocidad,Tableta
2,alta,Grande,Argentina,10036776,10,Administracion,caracteristicas,Movil
18,alta,Grande,Argentina,10036783,10,Administracion,velocidad,Tableta
22,alta,Grande,Argentina,10036786,10,Administracion,velocidad,PC
5,alta,Grande,Argentina,10036798,8,Administracion,velocidad,Tableta
29,baja,Grande,Argentina,10036800,2,Administracion,velocidad,Movil
0,alta,Grande,Argentina,10036806,10,Administracion,caracteristicas,Tableta
25,alta,Grande,Argentina,10036811,8,Administracion,caracteristicas,PC
11,baja,Grande,Argentina,10036812,2,Administracion,velocidad,Tableta
27,alta,Grande,Argentina,10036818,9,Administracion,velocidad,PC
5,baja,Grande,Argentina,10036827,4,Administracion,velocidad,Tableta
4,baja,Grande,Argentina,10036830,5,Administracion,velocidad,Movil
25,baja,Grande,Argentina,10036831,3,Administracion,soporte,Tableta
46,baja,Grande,Argentina,10036832,2,Administracion,velocidad,PC
24,baja,Grande,Argentina,10036833,5,Administracion,velocidad,Tableta
29,alta,Grande,Argentina,10036834,7,Administracion,velocidad,Movil
13,baja,Grande,Argentina,10036837,4,Administracion,otros,Tableta
3,alta,Grande,Argentina,10036838,9,Administracion,velocidad,PC
19,alta,Grande,Argentina,10036841,10,Administracion,caracteristicas,Tableta
18,alta,Grande,Argentina,10036845,8,Administracion,caracteristicas,Movil
13,baja,Grande,Argentina,10036847,5,Administracion,velocidad,Tableta
25,baja,Grande,Argentina,10036859,1,Administracion,velocidad,PC
48,baja,Grande,Argentina,10036863,5,Administracion,seguridad,Tableta
60,alta,Grande,Argentina,10036866,7,Administracion,velocidad,Movil
8,baja,Grande,Argentina,10036870,5,Administracion,velocidad,Tableta
1,baja,Grande,Argentina,10036872,1,Administracion,confiabilidad,PC
28,alta,Grande,Argentina,10036874,6,Administracion,confiabilidad,Tableta
1,baja,Grande,Argentina,10036875,1,Administracion,soporte,PC
11,alta,Grande,Argentina,10036887,10,Administracion,velocidad,Tableta
26,baja,Grande,Argentina,10036902,5,Administracion,velocidad,Movil
23,baja,Grande,Argentina,10036904,5,Sistemas,velocidad,Tableta
11,baja,Grande,Argentina,10036906,1,Administracion,velocidad,PC
5,baja,Grande,Argentina,10036911,2,Administracion,velocidad,Tableta
8,baja,Grande,Argentina,10036919,2,Administracion,velocidad,Movil
1,alta,Grande,Argentina,10036921,7,Administracion,velocidad,Tableta
21,baja,Grande,Argentina,10036924,2,Sistemas,caracteristicas,PC
16,alta,Grande,Argentina,10036928,6,Administracion,velocidad,Tableta
18,alta,Grande,Argentina,10036931,10,Administracion,soporte,Movil
16,alta,Grande,Argentina,10036941,7,Administracion,velocidad,Tableta
21,alta,Grande,Argentina,10036947,6,Administracion,seguridad,PC
24,baja,Grande,Argentina,10036948,1,Sistemas,confiabilidad,Tableta
6,baja,Grande,Argentina,10036956,2,Administracion,velocidad,Movil
25,baja,Grande,Argentina,10036958,3,Administracion,caracteristicas,Tableta
11,alta,Grande,Argentina,10036959,9,Administracion,caracteristicas,PC
0,baja,Grande,Argentina,10036963,4,Administracion,velocidad,Tableta
25,baja,Grande,Argentina,10036965,2,Administracion,seguridad,PC
19,baja,Grande,Argentina,10036970,3,Administracion,velocidad,Tableta
28,alta,Grande,Argentina,10036974,8,Administracion,velocidad,Movil
55,alta,Grande,Argentina,10036976,10,Administracion,velocidad,Tableta
13,baja,Grande,Argentina,10036977,3,Administracion,seguridad,PC
10,alta,Grande,Argentina,10036979,10,Administracion,velocidad,Tableta
7,baja,Grande,Argentina,10036981,2,Administracion,velocidad,Movil
23,baja,Grande,Argentina,10036983,3,Administracion,diseño,Tableta
18,baja,Grande,Argentina,10036985,5,Administracion,velocidad,PC
52,alta,Grande,Argentina,10036994,9,Administracion,velocidad,Tableta
18,alta,Grande,Argentina,10036995,6,Administracion,caracteristicas,Movil
20,baja,Grande,Argentina,10037000,3,Administracion,velocidad,Tableta
3,baja,Grande,Argentina,10037002,5,Administracion,caracteristicas,PC
29,alta,Grande,Argentina,10037003,6,Administracion,velocidad,Tableta
4,baja,Grande,Argentina,10037004,1,Administracion,velocidad,Movil
3,alta,Grande,Argentina,10037007,8,Administracion,caracteristicas,Tableta
21,alta,Grande,Argentina,10037017,9,Administracion,velocidad,PC
3,baja,Grande,Argentina,10037023,3,Sistemas,soporte,Tableta
10,alta,Grande,Argentina,10037027,7,Administracion,soporte,PC
12,baja,Grande,Argentina,10037034,5,Administracion,velocidad,Tableta
19,baja,Grande,Argentina,10037065,3,Sistemas,caracteristicas,Movil
3,alta,Grande,Argentina,10037066,6,Administracion,velocidad,Tableta
1,alta,Grande,Argentina,10037067,10,Administracion,velocidad,PC
25,alta,Grande,Argentina,10037068,6,Administracion,velocidad,Tableta
3,baja,Grande,Argentina,10037073,3,Administracion,velocidad,Movil
25,baja,Grande,Argentina,10037075,3,Administracion,confiabilidad,Tableta
29,alta,Grande,Argentina,10037077,6,Administracion,velocidad,PC
12,alta,Grande,Argentina,10037082,7,Administracion,velocidad,Tableta
14,alta,Grande,Argentina,10037084,6,Administracion,velocidad,Movil
9,alta,Grande,Argentina,10037090,6,Administracion,navegacion,Tableta
5,alta,Grande,Argentina,10037091,6,Administracion,velocidad,PC
8,baja,Grande,Argentina,10037093,3,Administracion,velocidad,Tableta
12,baja,Grande,Argentina,10037094,4,Sistemas,caracteristicas,Movil
27,alta,Grande,Argentina,10037095,7,Administracion,caracteristicas,Tableta
3,alta,Grande,Argentina,10037099,6,Administracion,velocidad,PC
29,baja,Grande,Argentina,10037100,2,Administracion,velocidad,Tableta
12,alta,Grande,Argentina,10037101,8,Administracion,caracteristicas,PC
29,alta,Grande,Argentina,10037102,6,Administracion,velocidad,Tableta
21,alta,Grande,Argentina,10037110,10,Administracion,velocidad,Movil
23,baja,Grande,Argentina,10037111,3,Administracion,velocidad,Tableta
14,alta,Grande,Argentina,10037114,6,Administracion,confiabilidad,PC
16,alta,Grande,Argentina,10037115,8,Administracion,caracteristicas,Tableta
28,baja,Grande,Argentina,10037116,5,Administracion,velocidad,Movil
3,alta,Grande,Argentina,10037117,10,Administracion,otros,Tableta
25,baja,Grande,Argentina,10037118,2,Administracion,caracteristicas,PC
7,alta,Grande,Argentina,10037120,7,Administracion,diseño,Tableta
20,baja,Grande,Argentina,10037125,3,Administracion,velocidad,Movil
14,baja,Grande,Argentina,10037127,5,Administracion,caracteristicas,Tableta
24,alta,Grande,Argentina,10037131,8,Administracion,caracteristicas,PC
18,alta,Grande,Argentina,10037134,6,Administracion,velocidad,Tableta
22,baja,Grande,Argentina,10037136,1,Administracion,velocidad,Movil
23,alta,Grande,Argentina,10037138,10,Administracion,velocidad,Tableta
9,alta,Grande,Argentina,10037149,9,Administracion,velocidad,PC
14,baja,Grande,Argentina,10037154,3,Administracion,caracteristicas,Tableta
4,baja,Grande,Argentina,10037156,5,Administracion,caracteristicas,PC
7,alta,Grande,Argentina,10037157,10,Administracion,velocidad,Tableta
25,alta,Grande,Argentina,10037165,10,Administracion,velocidad,Movil
21,alta,Grande,Argentina,10037188,8,Administracion,confiabilidad,Tableta
23,alta,Grande,Argentina,10037195,7,Administracion,velocidad,PC
10,baja,Grande,Argentina,10037201,5,Administracion,velocidad,Tableta
28,alta,Grande,Argentina,10037207,7,Administracion,velocidad,Movil
17,alta,Grande,Argentina,10037209,7,Sistemas,caracteristicas,Tableta
25,baja,Grande,Argentina,10037212,1,Sistemas,soporte,PC
18,alta,Grande,Argentina,10037214,8,Administracion,velocidad,Tableta
0,alta,Grande,Argentina,10037219,7,Administracion,confiabilidad,Movil
19,alta,Grande,Argentina,10037223,7,Administracion,velocidad,Tableta
7,alta,Grande,Argentina,10037224,10,Administracion,velocidad,PC
15,alta,Grande,Argentina,10037228,7,Administracion,velocidad,Tableta
22,baja,Grande,Argentina,10037236,3,Sistemas,velocidad,Movil
22,baja,Grande,Argentina,10037238,3,Administracion,velocidad,Tableta
10,alta,Grande,Argentina,10037241,6,Administracion,caracteristicas,PC
7,baja,Grande,Argentina,10037244,5,Administracion,caracteristicas,Tableta
20,alta,Grande,Argentina,10037254,10,Administracion,velocidad,PC
11,alta,Grande,Argentina,10037260,6,Administracion,navegacion,Tableta
10,alta,Grande,Argentina,10037279,10,Administracion,velocidad,Movil
49,alta,Grande,Argentina,10037282,8,Administracion,seguridad,Tableta
16,baja,Grande,Argentina,10037283,1,Administracion,velocidad,PC
15,baja,Grande,Argentina,10037284,4,Administracion,velocidad,Tableta
14,baja,Grande,Argentina,10037294,4,Sistemas,velocidad,Movil
20,baja,Grande,Argentina,10037295,1,Administracion,velocidad,Tableta
20,alta,Grande,Argentina,10037299,7,Administracion,velocidad,PC
11,baja,Grande,Argentina,10037302,2,Administracion,velocidad,Tableta
7,baja,Grande,Argentina,10037304,5,Sistemas,velocidad,Movil
20,baja,Grande,Argentina,10037309,4,Administracion,velocidad,Tableta
2,alta,Grande,Argentina,10037312,8,Sistemas,diseño,PC
11,alta,Grande,Argentina,10037319,10,Administracion,velocidad,Tableta
11,alta,Grande,Argentina,10037320,8,Administracion,velocidad,Movil
22,alta,Grande,Argentina,10037322,6,Administracion,velocidad,Tableta
20,alta,Grande,Argentina,10037323,7,Administracion,soporte,PC
18,alta,Grande,Argentina,10037326,6,Administracion,navegacion,Tableta
56,alta,Grande,Argentina,10037332,6,Administracion,seguridad,PC
60,alta,Grande,Argentina,10037340,8,Administracion,velocidad,Tableta
